age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
32.0,7.0,57.0,Fem,False,4.0,United States,326
37.0,6.0,42.0,Fem,False,4.0,United States,294
31.0,4.0,44.0,Masc,False,3.0,United States,144
31.0,7.0,44.0,Fem,False,3.0,United States,65
28.0,9.0,28.0,Fem,False,4.0,United States,173
37.0,4.0,44.0,Fem,False,10.0,United States,151
41.0,9.0,57.0,Masc,False,5.0,United States,360
72.0,4.0,28.0,Fem,False,10.0,United States,148
33.0,6.0,57.0,Fem,False,5.0,United States,379
28.0,5.0,15.5,Fem,True,4.0,United States,133
47.0,3.0,78.0,Fem,False,5.0,United States,184
44.0,4.0,102.0,Fem,False,6.0,United States,330
26.0,6.0,42.0,Fem,False,0.0,United States,111
44.0,5.0,28.0,Fem,False,2.0,United States,58
34.0,5.0,57.0,Masc,False,7.0,United States,227
39.0,9.0,44.0,Masc,False,6.0,United States,172
42.0,6.0,42.0,Masc,False,7.0,United States,316
31.0,7.0,44.0,Masc,True,3.0,United States,159
24.0,5.0,10.0,Fem,False,2.0,United States,107
32.0,5.0,102.0,Fem,False,2.0,United States,100
46.0,7.0,10.0,Masc,True,2.0,United States,178
44.0,7.0,44.0,Fem,False,2.0,United States,134
47.0,5.0,15.5,Masc,False,3.0,United States,60
34.0,5.0,44.0,Fem,False,6.0,United States,201
50.0,5.0,57.0,Fem,False,6.0,United States,296
46.0,6.0,15.5,Masc,False,5.0,United States,205
44.0,4.0,22.0,Masc,False,2.0,United States,86
38.0,4.0,57.0,Masc,False,3.0,United States,143
52.0,7.0,22.0,Fem,False,10.0,United States,311
48.0,5.0,57.0,Masc,False,10.0,United States,296
37.0,5.0,22.0,Fem,True,0.0,United States,73
33.0,6.0,44.0,Fem,False,5.0,United States,230
38.0,5.0,44.0,Masc,False,4.0,United States,270
24.0,5.0,15.5,Fem,False,5.0,United States,234
32.0,9.0,57.0,Fem,False,5.0,United States,395
54.0,6.0,15.5,Fem,True,7.0,United States,187
38.0,5.0,44.0,Masc,False,1.0,United States,117
38.0,7.0,10.0,Fem,True,10.0,United States,89
20.0,4.0,15.5,Fem,False,3.0,United States,31
31.0,7.0,22.0,Fem,False,3.0,United States,76
29.0,7.0,44.0,Fem,False,4.0,United States,146
38.0,6.0,102.0,Fem,False,4.0,United States,565
37.0,4.0,57.0,Fem,False,3.0,United States,115
26.0,7.0,57.0,Fem,False,3.0,United States,116
45.0,9.0,22.0,Masc,False,4.0,United States,255
46.0,4.0,44.0,Masc,False,10.0,United States,101
34.0,9.0,44.0,Masc,False,5.0,United States,205
40.0,4.0,15.5,Masc,False,10.0,United States,297
21.0,6.0,22.0,Fem,False,5.0,United States,112
29.0,5.0,44.0,Fem,True,4.0,United States,451
51.0,3.0,22.0,Masc,False,5.0,United States,258
28.0,4.0,10.0,Fem,False,6.0,United States,264
36.0,6.0,44.0,Masc,False,0.0,United States,57
36.0,5.0,44.0,Fem,False,2.0,United States,96
42.0,5.0,15.5,Fem,False,7.0,United States,177
22.0,9.0,42.0,Masc,False,6.0,United States,296
30.0,6.0,42.0,Masc,False,7.0,United States,213
26.0,7.0,44.0,Masc,True,3.0,United States,126
48.0,5.0,57.0,Fem,False,2.0,United States,180
34.0,5.0,117.0,Masc,False,2.0,United States,198
50.0,7.0,57.0,Fem,True,2.0,United States,100
28.0,7.0,42.0,Fem,False,2.0,United States,98
24.0,5.0,44.0,Masc,False,3.0,United States,110
28.0,5.0,44.0,Fem,False,6.0,United States,226
34.0,5.0,28.0,Fem,False,6.0,United States,210
35.0,6.0,44.0,Fem,False,5.0,United States,189
38.0,4.0,57.0,Masc,False,2.0,United States,125
43.0,4.0,28.0,Fem,False,3.0,United States,84
26.0,7.0,57.0,Fem,False,10.0,United States,217
54.0,6.0,102.0,Masc,True,4.0,Indonesia,280
33.0,6.0,15.5,Fem,False,1.0,Indonesia,34
27.0,6.0,44.0,Fem,False,7.0,Indonesia,108
74.0,7.0,42.0,Masc,False,6.0,Indonesia,119
28.0,3.0,57.0,Fem,False,6.0,Indonesia,82
24.0,9.0,42.0,Masc,False,3.0,Indonesia,31
68.0,7.0,22.0,Fem,True,6.0,Indonesia,69
41.0,4.0,44.0,Fem,False,0.0,Indonesia,33
52.0,3.0,22.0,Masc,True,5.0,Indonesia,73
49.0,9.0,102.0,Masc,False,1.0,Indonesia,48
44.0,13.0,22.0,Masc,False,8.0,Indonesia,67
51.0,7.0,15.5,Fem,False,9.0,Indonesia,46
51.0,5.0,28.0,Fem,False,7.0,Indonesia,42
42.0,7.0,44.0,Fem,False,2.0,Indonesia,41
39.0,6.0,15.5,Fem,False,5.0,Indonesia,47
38.0,4.0,44.0,Fem,False,4.0,Indonesia,112
39.0,3.0,57.0,Fem,False,4.0,Indonesia,65
36.0,2.0,57.0,Fem,True,2.0,Indonesia,53
39.0,4.0,10.0,Fem,True,9.0,Indonesia,48
35.0,6.0,44.0,Fem,False,4.0,Indonesia,107
49.0,5.0,28.0,Fem,False,6.0,Indonesia,94
29.0,5.0,28.0,Fem,False,8.0,Indonesia,99
41.0,5.0,44.0,Fem,False,5.0,Indonesia,152
46.0,5.0,44.0,Fem,False,1.0,Indonesia,57
31.0,3.0,78.0,Fem,True,10.0,Indonesia,173
38.0,4.0,102.0,Fem,False,4.0,Indonesia,141
41.0,4.0,57.0,Fem,False,4.0,Indonesia,144
29.0,5.0,22.0,Fem,False,4.0,Indonesia,75
48.0,7.0,10.0,Masc,False,0.0,Indonesia,27
24.0,4.0,15.5,Fem,False,6.0,Indonesia,56
42.0,4.0,22.0,Masc,False,4.0,Indonesia,47
26.0,5.0,102.0,Fem,False,5.0,Indonesia,256
26.0,3.0,15.5,Fem,False,4.0,Indonesia,59
37.0,8.0,10.0,Masc,True,4.0,Indonesia,57
22.0,5.0,42.0,Fem,True,7.0,Indonesia,116
40.0,14.0,22.0,Masc,False,7.0,Indonesia,101
39.0,5.0,22.0,Fem,False,6.0,Indonesia,96
59.0,12.0,44.0,Fem,True,3.0,Indonesia,52
33.0,5.0,15.5,Masc,False,4.0,Indonesia,56
30.0,7.0,22.0,Masc,False,6.0,Indonesia,99
29.0,6.0,15.5,Masc,True,4.0,Indonesia,74
42.0,6.0,22.0,Fem,False,1.0,Indonesia,30
43.0,6.0,10.0,Fem,False,7.0,Indonesia,64
35.0,7.0,57.0,Fem,False,6.0,Indonesia,144
27.0,3.0,28.0,Fem,False,6.0,Indonesia,115
53.0,9.0,44.0,Fem,False,3.0,Indonesia,34
27.0,7.0,42.0,Fem,True,6.0,Indonesia,116
26.0,4.0,44.0,Fem,False,0.0,Indonesia,48
47.0,3.0,15.5,Fem,True,5.0,Indonesia,58
23.0,9.0,15.5,Fem,False,1.0,Indonesia,34
42.0,13.0,102.0,Fem,False,8.0,Indonesia,120
43.0,7.0,10.0,Fem,False,9.0,Indonesia,75
36.0,5.0,78.0,Fem,False,7.0,Indonesia,214
52.0,7.0,42.0,Fem,False,2.0,Indonesia,33
33.0,6.0,22.0,Fem,False,5.0,Indonesia,99
51.0,4.0,15.5,Fem,False,4.0,Indonesia,64
19.0,3.0,15.5,Fem,False,4.0,Indonesia,52
30.0,2.0,10.0,Fem,True,2.0,Indonesia,17
29.0,4.0,57.0,Masc,True,9.0,Indonesia,142
47.0,6.0,102.0,Fem,False,4.0,Indonesia,119
46.0,5.0,102.0,Masc,False,6.0,Indonesia,143
35.0,5.0,15.5,Fem,False,8.0,Indonesia,50
28.0,5.0,44.0,Fem,False,5.0,Indonesia,97
41.0,5.0,42.0,Masc,False,1.0,Indonesia,46
41.0,3.0,57.0,Fem,True,10.0,Indonesia,122
32.0,4.0,42.0,Masc,False,4.0,Indonesia,114
33.0,4.0,22.0,Fem,False,4.0,Indonesia,111
35.0,5.0,44.0,Fem,False,4.0,Indonesia,60
40.0,7.0,22.0,Masc,False,0.0,Indonesia,27
35.0,4.0,102.0,Masc,False,6.0,Indonesia,195
27.0,4.0,22.0,Masc,False,4.0,Indonesia,90
29.0,5.0,15.5,Fem,False,5.0,Indonesia,67
27.0,3.0,28.0,Fem,False,4.0,Indonesia,75
22.0,8.0,44.0,Fem,True,4.0,Indonesia,81
41.0,5.0,15.5,Fem,True,7.0,Indonesia,54
41.0,14.0,44.0,Fem,False,7.0,Indonesia,175
34.0,5.0,57.0,Fem,False,6.0,Indonesia,147
40.0,12.0,57.0,Fem,True,3.0,Indonesia,54
37.0,5.0,10.0,Fem,False,4.0,Indonesia,69
33.0,7.0,44.0,Fem,False,6.0,Indonesia,65
39.0,6.0,28.0,Fem,True,4.0,Indonesia,71
37.0,6.0,28.0,Fem,False,1.0,Indonesia,26
52.0,6.0,44.0,Fem,False,7.0,Indonesia,127
28.0,7.0,44.0,Fem,False,6.0,Indonesia,92
33.0,3.0,78.0,Fem,False,6.0,Indonesia,142
40.0,9.0,102.0,Fem,False,3.0,Indonesia,98
32.0,7.0,57.0,Fem,True,6.0,Indonesia,118
43.0,4.0,22.0,Fem,False,0.0,Indonesia,43
40.0,3.0,10.0,Masc,True,5.0,Indonesia,67
32.0,9.0,15.5,Fem,False,1.0,Indonesia,31
32.0,13.0,22.0,Masc,False,8.0,Indonesia,83
45.0,7.0,102.0,Fem,False,9.0,Indonesia,179
32.0,5.0,15.5,Fem,False,7.0,Indonesia,46
39.0,7.0,10.0,Masc,False,2.0,Indonesia,23
48.0,6.0,42.0,Fem,False,5.0,Indonesia,100
42.0,4.0,22.0,Masc,False,4.0,Indonesia,75
45.0,3.0,22.0,Fem,False,4.0,Indonesia,86
38.0,2.0,44.0,Fem,True,2.0,Indonesia,37
38.0,4.0,15.5,Masc,True,9.0,Indonesia,88
53.0,6.0,22.0,Masc,False,4.0,Indonesia,65
38.0,5.0,15.5,Masc,False,6.0,Indonesia,92
37.0,5.0,22.0,Fem,False,8.0,Indonesia,62
29.0,5.0,10.0,Fem,False,5.0,Indonesia,64
35.0,5.0,57.0,Fem,False,1.0,Indonesia,64
34.0,3.0,28.0,Fem,True,10.0,Indonesia,95
25.0,4.0,44.0,Fem,False,4.0,Indonesia,122
41.0,4.0,42.0,Fem,False,4.0,Indonesia,91
22.0,5.0,44.0,Fem,False,4.0,Indonesia,38
45.0,7.0,15.5,Fem,False,0.0,Indonesia,27
45.0,4.0,15.5,Fem,False,6.0,Indonesia,36
36.0,4.0,102.0,Fem,False,4.0,Indonesia,178
33.0,5.0,10.0,Fem,False,5.0,Indonesia,17
53.0,3.0,78.0,Fem,False,4.0,Indonesia,147
46.0,8.0,42.0,Fem,True,4.0,Indonesia,109
42.0,5.0,22.0,Fem,True,7.0,Indonesia,58
25.0,14.0,15.5,Fem,False,7.0,Indonesia,51
33.0,5.0,15.5,Fem,False,6.0,Indonesia,24
37.0,12.0,10.0,Fem,True,3.0,Indonesia,27
47.0,5.0,57.0,Masc,False,4.0,Indonesia,38
44.0,7.0,102.0,Fem,False,6.0,Indonesia,183
22.0,6.0,102.0,Masc,True,4.0,Indonesia,219
32.0,6.0,15.5,Fem,False,1.0,Indonesia,22
30.0,6.0,44.0,Fem,False,7.0,Indonesia,94
38.0,7.0,42.0,Masc,False,6.0,Indonesia,97
48.0,3.0,57.0,Fem,False,6.0,Indonesia,143
28.0,9.0,42.0,Masc,False,3.0,Indonesia,44
38.0,7.0,22.0,Fem,True,6.0,Indonesia,94
35.0,4.0,44.0,Fem,False,0.0,Indonesia,12
37.0,3.0,22.0,Masc,True,5.0,Indonesia,54
36.0,9.0,102.0,Masc,False,1.0,Indonesia,80
27.0,13.0,22.0,Masc,False,8.0,Indonesia,81
36.0,7.0,15.5,Fem,False,9.0,Indonesia,83
36.0,5.0,28.0,Fem,False,7.0,Indonesia,84
34.0,7.0,44.0,Fem,False,2.0,Indonesia,54
30.0,6.0,15.5,Fem,False,5.0,Indonesia,28
69.0,4.0,44.0,Fem,False,4.0,Indonesia,119
36.0,3.0,57.0,Fem,False,4.0,Indonesia,47
37.0,2.0,57.0,Fem,True,2.0,Indonesia,46
42.0,4.0,10.0,Fem,True,9.0,Indonesia,52
36.0,6.0,44.0,Fem,False,4.0,Indonesia,73
47.0,5.0,28.0,Fem,False,6.0,Indonesia,78
48.0,5.0,28.0,Fem,False,8.0,Indonesia,66
54.0,5.0,44.0,Fem,False,5.0,Indonesia,115
69.0,5.0,44.0,Fem,False,1.0,Indonesia,24
30.0,3.0,78.0,Fem,True,10.0,Indonesia,141
25.0,4.0,102.0,Fem,False,4.0,Indonesia,245
25.0,4.0,57.0,Fem,False,4.0,Indonesia,129
39.0,5.0,22.0,Fem,False,4.0,Indonesia,98
46.0,7.0,10.0,Masc,False,0.0,Indonesia,19
38.0,4.0,15.5,Fem,False,6.0,Indonesia,90
47.0,4.0,22.0,Masc,False,4.0,Indonesia,94
37.0,5.0,102.0,Fem,False,5.0,Indonesia,250
34.0,3.0,15.5,Fem,False,4.0,Indonesia,87
34.0,8.0,10.0,Masc,True,4.0,Indonesia,53
36.0,5.0,42.0,Fem,True,7.0,Indonesia,99
19.0,14.0,22.0,Masc,False,7.0,Indonesia,53
38.0,5.0,22.0,Fem,False,6.0,Indonesia,77
68.0,12.0,44.0,Fem,True,3.0,Indonesia,41
26.0,5.0,15.5,Masc,False,4.0,Indonesia,33
43.0,7.0,22.0,Masc,False,6.0,Indonesia,81
43.0,6.0,15.5,Masc,True,4.0,Indonesia,93
43.0,6.0,22.0,Fem,False,1.0,Indonesia,24
47.0,6.0,10.0,Fem,False,7.0,Indonesia,49
51.0,7.0,57.0,Fem,False,6.0,Indonesia,100
41.0,3.0,28.0,Fem,False,6.0,Indonesia,123
24.0,9.0,44.0,Fem,False,3.0,Indonesia,59
26.0,7.0,42.0,Fem,True,6.0,Indonesia,98
36.0,4.0,44.0,Fem,False,0.0,Indonesia,41
38.0,3.0,15.5,Fem,True,5.0,Indonesia,76
34.0,9.0,15.5,Fem,False,1.0,Indonesia,39
23.0,13.0,102.0,Fem,False,8.0,Indonesia,192
32.0,7.0,10.0,Fem,False,9.0,Indonesia,50
18.0,5.0,78.0,Fem,False,7.0,Indonesia,159
26.0,7.0,42.0,Fem,False,2.0,Indonesia,46
44.0,6.0,22.0,Fem,False,5.0,Indonesia,74
33.0,4.0,15.5,Fem,False,4.0,Indonesia,78
47.0,3.0,15.5,Fem,False,4.0,Indonesia,86
33.0,2.0,10.0,Fem,True,2.0,Indonesia,24
31.0,4.0,57.0,Masc,True,9.0,Indonesia,100
43.0,6.0,102.0,Fem,False,4.0,Indonesia,228
35.0,5.0,102.0,Masc,False,6.0,Indonesia,183
45.0,5.0,15.5,Fem,False,8.0,Indonesia,62
25.0,5.0,44.0,Fem,False,5.0,Indonesia,107
42.0,5.0,42.0,Masc,False,1.0,Indonesia,16
26.0,3.0,57.0,Fem,True,10.0,Indonesia,39
21.0,4.0,42.0,Masc,False,4.0,Indonesia,93
41.0,4.0,22.0,Fem,False,4.0,Indonesia,34
38.0,5.0,44.0,Fem,False,4.0,Indonesia,73
32.0,7.0,22.0,Masc,False,0.0,Indonesia,28
36.0,4.0,102.0,Masc,False,6.0,Indonesia,210
40.0,4.0,22.0,Masc,False,4.0,Indonesia,48
27.0,5.0,15.5,Fem,False,5.0,Indonesia,41
35.0,3.0,28.0,Fem,False,4.0,Indonesia,66
55.0,8.0,44.0,Fem,True,4.0,Indonesia,151
25.0,5.0,15.5,Fem,True,7.0,Indonesia,38
45.0,14.0,44.0,Fem,False,7.0,Indonesia,119
29.0,5.0,57.0,Fem,False,6.0,Indonesia,93
21.0,12.0,57.0,Fem,True,3.0,Indonesia,63
26.0,5.0,10.0,Fem,False,4.0,Indonesia,30
29.0,7.0,44.0,Fem,False,6.0,Indonesia,143
47.0,10.0,10.0,Masc,False,2.0,Brazil,45
26.0,10.0,44.0,Fem,True,6.0,Brazil,116
44.0,2.0,28.0,Masc,True,3.0,Brazil,46
29.0,7.0,57.0,Fem,True,2.0,Brazil,76
52.0,8.0,15.5,Masc,True,6.0,Brazil,162
42.0,5.0,15.5,Fem,True,4.0,Brazil,74
34.0,3.0,15.5,Fem,False,5.0,Brazil,110
48.0,6.0,42.0,Fem,False,4.0,Brazil,135
31.0,3.0,15.5,Fem,False,0.0,Brazil,52
49.0,6.0,15.5,Masc,False,2.0,Brazil,50
44.0,6.0,15.5,Fem,True,6.0,Brazil,111
38.0,13.0,42.0,Masc,False,6.0,Brazil,165
35.0,6.0,44.0,Masc,False,3.0,Brazil,87
25.0,6.0,28.0,Fem,False,10.0,Brazil,133
35.0,6.0,42.0,Fem,False,3.0,Brazil,54
45.0,13.0,22.0,Masc,False,3.0,Brazil,46
30.0,8.0,28.0,Fem,True,7.0,Brazil,103
33.0,4.0,57.0,Fem,False,9.0,Brazil,201
46.0,5.0,42.0,Fem,False,5.0,Brazil,183
28.0,7.0,44.0,Fem,False,3.0,Brazil,45
47.0,7.0,22.0,Fem,False,8.0,Brazil,158
20.0,4.0,28.0,Masc,False,6.0,Brazil,179
19.0,6.0,10.0,Fem,False,6.0,Brazil,93
34.0,7.0,42.0,Masc,True,3.0,Brazil,46
48.0,9.0,57.0,Fem,False,3.0,Brazil,59
28.0,6.0,15.5,Fem,False,2.0,Brazil,43
26.0,6.0,42.0,Masc,False,6.0,Brazil,157
27.0,8.0,22.0,Fem,True,2.0,Brazil,57
39.0,6.0,15.5,Fem,True,3.0,Brazil,36
21.0,6.0,78.0,Fem,True,5.0,Brazil,282
34.0,4.0,44.0,Masc,False,8.0,Brazil,21
26.0,13.0,44.0,Fem,False,0.0,Brazil,59
30.0,4.0,57.0,Masc,False,3.0,Brazil,69
59.0,5.0,44.0,Fem,False,5.0,Brazil,112
21.0,5.0,10.0,Masc,True,8.0,Brazil,118
39.0,9.0,117.0,Fem,False,4.0,Brazil,246
25.0,7.0,44.0,Fem,False,3.0,Brazil,49
42.0,3.0,28.0,Fem,True,3.0,Brazil,31
44.0,6.0,117.0,Fem,False,2.0,Brazil,83
39.0,4.0,15.5,Masc,True,4.0,Brazil,89
39.0,10.0,78.0,Fem,False,2.0,Brazil,98
56.0,10.0,28.0,Masc,True,6.0,Brazil,148
54.0,2.0,44.0,Masc,True,3.0,Brazil,36
38.0,7.0,102.0,Fem,True,2.0,Brazil,130
35.0,8.0,57.0,Fem,True,6.0,Brazil,75
39.0,5.0,44.0,Masc,True,4.0,Brazil,208
37.0,3.0,57.0,Fem,False,5.0,Brazil,172
22.0,6.0,22.0,Fem,False,4.0,Brazil,109
49.0,3.0,22.0,Fem,False,0.0,Brazil,56
32.0,6.0,57.0,Fem,False,2.0,Brazil,70
38.0,6.0,10.0,Fem,True,6.0,Brazil,94
42.0,13.0,117.0,Masc,False,6.0,Brazil,244
30.0,6.0,15.5,Fem,False,3.0,Brazil,31
34.0,6.0,44.0,Masc,False,10.0,Brazil,32
40.0,6.0,22.0,Fem,False,3.0,Brazil,44
43.0,13.0,15.5,Fem,False,3.0,Brazil,59
39.0,8.0,28.0,Masc,True,7.0,Brazil,186
38.0,4.0,22.0,Fem,False,9.0,Brazil,176
37.0,5.0,44.0,Fem,False,5.0,Brazil,164
47.0,7.0,22.0,Fem,False,3.0,Brazil,46
65.0,7.0,10.0,Masc,False,8.0,Brazil,111
28.0,4.0,44.0,Fem,False,6.0,Brazil,125
42.0,6.0,28.0,Masc,False,6.0,Brazil,149
38.0,7.0,57.0,Fem,True,3.0,Brazil,36
40.0,9.0,15.5,Masc,False,3.0,Brazil,65
31.0,6.0,15.5,Fem,False,2.0,Brazil,34
36.0,6.0,15.5,Fem,False,6.0,Brazil,79
30.0,8.0,42.0,Fem,True,2.0,Brazil,67
45.0,6.0,15.5,Fem,True,3.0,Brazil,60
36.0,6.0,15.5,Masc,True,5.0,Brazil,110
48.0,4.0,15.5,Fem,False,8.0,Brazil,110
34.0,13.0,42.0,Masc,False,0.0,Brazil,45
43.0,4.0,44.0,Masc,False,3.0,Brazil,36
32.0,5.0,28.0,Fem,False,5.0,Brazil,173
47.0,5.0,42.0,Fem,True,8.0,Brazil,160
38.0,9.0,22.0,Masc,False,4.0,Brazil,93
32.0,7.0,28.0,Fem,False,3.0,Brazil,45
38.0,3.0,57.0,Fem,True,3.0,Brazil,75
45.0,6.0,42.0,Fem,False,2.0,Brazil,37
30.0,4.0,44.0,Fem,True,4.0,Brazil,199
32.0,10.0,22.0,Fem,False,2.0,Brazil,36
38.0,10.0,28.0,Masc,True,6.0,Brazil,117
76.0,2.0,10.0,Fem,True,3.0,Brazil,50
35.0,7.0,42.0,Masc,True,2.0,Brazil,75
45.0,8.0,57.0,Fem,True,6.0,Brazil,198
40.0,5.0,15.5,Fem,True,4.0,Brazil,72
25.0,3.0,42.0,Masc,False,5.0,Brazil,140
41.0,6.0,22.0,Fem,False,4.0,Brazil,125
58.0,3.0,15.5,Fem,False,0.0,Brazil,56
29.0,6.0,78.0,Fem,False,2.0,Brazil,70
46.0,6.0,44.0,Masc,True,6.0,Brazil,50
40.0,13.0,44.0,Fem,False,6.0,Brazil,78
26.0,6.0,57.0,Masc,False,3.0,Brazil,86
45.0,6.0,44.0,Fem,False,10.0,Brazil,183
41.0,6.0,10.0,Masc,False,3.0,Brazil,41
35.0,13.0,117.0,Fem,False,3.0,Brazil,114
32.0,8.0,44.0,Fem,True,7.0,Brazil,247
22.0,4.0,28.0,Fem,False,9.0,Brazil,136
21.0,5.0,117.0,Fem,False,5.0,Brazil,244
35.0,7.0,15.5,Masc,False,3.0,Brazil,64
41.0,7.0,78.0,Fem,False,8.0,Brazil,188
24.0,4.0,28.0,Masc,False,6.0,Brazil,140
35.0,6.0,44.0,Masc,False,6.0,Brazil,162
47.0,7.0,102.0,Fem,True,3.0,Brazil,80
36.0,9.0,57.0,Fem,False,3.0,Brazil,77
58.0,6.0,44.0,Masc,False,2.0,Brazil,7
46.0,6.0,57.0,Fem,False,6.0,Brazil,92
43.0,8.0,22.0,Fem,True,2.0,Brazil,49
29.0,6.0,22.0,Fem,True,3.0,Brazil,45
31.0,6.0,57.0,Fem,True,5.0,Brazil,206
45.0,4.0,10.0,Fem,False,8.0,Brazil,106
33.0,13.0,117.0,Masc,False,0.0,Brazil,131
35.0,4.0,15.5,Fem,False,3.0,Brazil,39
46.0,5.0,44.0,Masc,False,5.0,Brazil,168
41.0,5.0,22.0,Fem,True,8.0,Brazil,122
24.0,9.0,15.5,Fem,False,4.0,Brazil,92
43.0,7.0,28.0,Masc,False,3.0,Brazil,64
22.0,3.0,22.0,Fem,True,3.0,Brazil,53
41.0,6.0,44.0,Fem,False,2.0,Brazil,54
30.0,4.0,22.0,Fem,True,4.0,Brazil,130
46.0,10.0,10.0,Masc,False,2.0,Brazil,51
41.0,10.0,44.0,Fem,True,6.0,Brazil,122
45.0,2.0,28.0,Masc,True,3.0,Brazil,46
37.0,7.0,57.0,Fem,True,2.0,Brazil,84
47.0,8.0,15.5,Masc,True,6.0,Brazil,86
34.0,5.0,15.5,Fem,True,4.0,Brazil,94
38.0,3.0,15.5,Fem,False,5.0,Brazil,77
28.0,6.0,42.0,Fem,False,4.0,Brazil,119
39.0,3.0,15.5,Fem,False,0.0,Brazil,37
31.0,6.0,15.5,Masc,False,2.0,Brazil,56
40.0,6.0,15.5,Fem,True,6.0,Brazil,168
48.0,13.0,42.0,Masc,False,6.0,Brazil,231
33.0,6.0,44.0,Masc,False,3.0,Brazil,72
39.0,6.0,28.0,Fem,False,10.0,Brazil,178
29.0,6.0,42.0,Fem,False,3.0,Brazil,57
38.0,13.0,22.0,Masc,False,3.0,Brazil,41
32.0,8.0,28.0,Fem,True,7.0,Brazil,91
47.0,4.0,57.0,Fem,False,9.0,Brazil,116
40.0,5.0,42.0,Fem,False,5.0,Brazil,162
33.0,7.0,44.0,Fem,False,3.0,Brazil,61
44.0,7.0,22.0,Fem,False,8.0,Brazil,130
43.0,4.0,28.0,Masc,False,6.0,Brazil,78
32.0,6.0,10.0,Fem,False,6.0,Brazil,56
35.0,7.0,42.0,Masc,True,3.0,Brazil,73
38.0,9.0,57.0,Fem,False,3.0,Brazil,71
28.0,6.0,15.5,Fem,False,2.0,Brazil,33
33.0,6.0,42.0,Masc,False,6.0,Brazil,196
26.0,8.0,22.0,Fem,True,2.0,Brazil,49
41.0,6.0,15.5,Fem,True,3.0,Brazil,43
32.0,6.0,78.0,Fem,True,5.0,Brazil,162
36.0,4.0,44.0,Masc,False,8.0,Brazil,168
34.0,13.0,44.0,Fem,False,0.0,Brazil,58
23.0,4.0,57.0,Masc,False,3.0,Brazil,77
40.0,5.0,44.0,Fem,False,5.0,Brazil,126
31.0,5.0,10.0,Masc,True,8.0,Brazil,42
20.0,9.0,117.0,Fem,False,4.0,Brazil,289
33.0,7.0,44.0,Fem,False,3.0,Brazil,69
32.0,3.0,28.0,Fem,True,3.0,Brazil,38
27.0,6.0,117.0,Fem,False,2.0,Brazil,96
36.0,4.0,15.5,Masc,True,4.0,Brazil,111
42.0,10.0,78.0,Fem,False,2.0,Brazil,78
31.0,10.0,28.0,Masc,True,6.0,Brazil,184
39.0,2.0,44.0,Masc,True,3.0,Brazil,66
40.0,7.0,102.0,Fem,True,2.0,Brazil,128
43.0,8.0,57.0,Fem,True,6.0,Brazil,165
52.0,5.0,44.0,Masc,True,4.0,Brazil,246
45.0,3.0,57.0,Fem,False,5.0,Brazil,204
40.0,6.0,22.0,Fem,False,4.0,Brazil,94
50.0,3.0,22.0,Fem,False,0.0,Brazil,52
47.0,6.0,57.0,Fem,False,2.0,Brazil,70
42.0,6.0,10.0,Fem,True,6.0,Brazil,81
31.0,13.0,117.0,Masc,False,6.0,Brazil,330
37.0,6.0,15.5,Fem,False,3.0,Brazil,45
48.0,6.0,44.0,Masc,False,10.0,Brazil,139
44.0,6.0,22.0,Fem,False,3.0,Brazil,24
22.0,13.0,15.5,Fem,False,3.0,Brazil,73
34.0,8.0,28.0,Masc,True,7.0,Brazil,67
49.0,4.0,22.0,Fem,False,9.0,Brazil,123
50.0,5.0,44.0,Fem,False,5.0,Brazil,150
33.0,7.0,22.0,Fem,False,3.0,Brazil,69
34.0,7.0,10.0,Masc,False,8.0,Brazil,93
29.0,4.0,44.0,Fem,False,6.0,Brazil,134
45.0,6.0,28.0,Masc,False,6.0,Brazil,85
26.0,7.0,57.0,Fem,True,3.0,Brazil,89
34.0,9.0,15.5,Masc,False,3.0,Brazil,42
27.0,6.0,15.5,Fem,False,2.0,Brazil,28
18.0,6.0,15.5,Fem,False,6.0,Brazil,121
32.0,8.0,42.0,Fem,True,2.0,Brazil,54
37.0,6.0,15.5,Fem,True,3.0,Brazil,41
37.0,6.0,15.5,Masc,True,5.0,Brazil,117
30.0,4.0,15.5,Fem,False,8.0,Brazil,145
53.0,13.0,42.0,Masc,False,0.0,Brazil,69
68.0,4.0,44.0,Masc,False,3.0,Brazil,68
39.0,5.0,28.0,Fem,False,5.0,Brazil,122
37.0,5.0,42.0,Fem,True,8.0,Brazil,236
43.0,9.0,22.0,Masc,False,4.0,Brazil,107
25.0,7.0,28.0,Fem,False,3.0,Brazil,35
31.0,3.0,57.0,Fem,True,3.0,Brazil,84
39.0,6.0,42.0,Fem,False,2.0,Brazil,94
29.0,4.0,44.0,Fem,True,4.0,Brazil,161
31.0,8.0,15.5,Masc,True,0.0,Pakistan,19
39.0,3.0,42.0,Fem,True,5.0,Pakistan,101
18.0,7.0,15.5,Fem,True,5.0,Pakistan,26
39.0,6.0,22.0,Fem,False,8.0,Pakistan,23
23.0,3.0,15.5,Fem,False,3.0,Pakistan,27
39.0,8.0,57.0,Masc,False,1.0,Pakistan,48
40.0,3.0,44.0,Masc,False,5.0,Pakistan,93
48.0,8.0,44.0,Masc,False,4.0,Pakistan,70
40.0,2.0,42.0,Fem,False,2.0,Pakistan,40
58.0,6.0,22.0,Fem,False,2.0,Pakistan,28
